COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,IDENTIF_FORNECEDOR,count,soma_por_fornecedor
4322558,VANINI,RS,05761106000121,10,244751.76
4322558,VANINI,RS,05928889000195,2,492350.0
4322558,VANINI,RS,06007085000116,7,293753.38
4322558,VANINI,RS,10444117000118,17,474637.27999999997
4322558,VANINI,RS,10688308000125,1,16950.0
4322558,VANINI,RS,21344856000154,1,4499.0
4322558,VANINI,RS,86862869000160,1,48400.0
4322558,VANINI,RS,88662838001406,1,13975.0
4322558,VANINI,RS,89086144000469,2,201e3
4322558,VANINI,RS,92012764000115,1,216700.0
4322558,VANINI,RS,92536010000164,4,12435.5
4322608,VENANCIO AIRES,RS,01131363000129,1,76750.0
4322608,VENANCIO AIRES,RS,01703741000100,3,19640.4
4322608,VENANCIO AIRES,RS,03036451000177,5,479936.39
4322608,VENANCIO AIRES,RS,03389743000193,4,210286.27
4322608,VENANCIO AIRES,RS,03509150000113,3,147e3
4322608,VENANCIO AIRES,RS,05943560000101,1,93e3
4322608,VENANCIO AIRES,RS,06163624000106,2,20342.83
4322608,VENANCIO AIRES,RS,06231937000154,29,680031.97
4322608,VENANCIO AIRES,RS,07052779000138,2,19797.0
4322608,VENANCIO AIRES,RS,07424076000193,2,61e4
4322608,VENANCIO AIRES,RS,07913580000157,1,4150.0
4322608,VENANCIO AIRES,RS,09266219000101,5,139875.7
4322608,VENANCIO AIRES,RS,10450417000100,2,23762.0
4322608,VENANCIO AIRES,RS,10640011000190,2,29844.0
4322608,VENANCIO AIRES,RS,11011627000164,8,601206.27
4322608,VENANCIO AIRES,RS,11753865000145,1,50015.0
4322608,VENANCIO AIRES,RS,11849645000110,1,98e3
4322608,VENANCIO AIRES,RS,12581380000184,1,1061.0
4322608,VENANCIO AIRES,RS,12967163000127,7,228789.6
4322608,VENANCIO AIRES,RS,13137265000188,1,16e4
4322608,VENANCIO AIRES,RS,13806196000158,2,205037.92
4322608,VENANCIO AIRES,RS,14904244000103,3,22498.15
4322608,VENANCIO AIRES,RS,15279692000126,4,57604.85
4322608,VENANCIO AIRES,RS,15823601000171,1,13924.0
4322608,VENANCIO AIRES,RS,17572083000196,2,44900.0
4322608,VENANCIO AIRES,RS,17967724000101,4,126549.48999999999
4322608,VENANCIO AIRES,RS,23588621000133,2,3690.0
4322608,VENANCIO AIRES,RS,89086144000469,2,459940.0
4322608,VENANCIO AIRES,RS,89460331000118,1,74500.0
4322608,VENANCIO AIRES,RS,90063470000197,32,2529851.83
4322608,VENANCIO AIRES,RS,90271925000160,1,9120.0
4322608,VENANCIO AIRES,RS,91157859000164,1,114200.0
4322608,VENANCIO AIRES,RS,91935270000140,2,5505.0
4322608,VENANCIO AIRES,RS,91937813000168,1,373.5
4322608,VENANCIO AIRES,RS,92156090000122,1,11906.0
4322608,VENANCIO AIRES,RS,92740687000110,1,1550.0
4322608,VENANCIO AIRES,RS,92747492000100,2,448300.0
4322608,VENANCIO AIRES,RS,93861607000147,5,126496.16
4322608,VENANCIO AIRES,RS,94616059000152,2,208e3
4322608,VENANCIO AIRES,RS,94827557000144,1,24e3
4322608,VENANCIO AIRES,RS,94947686000176,1,7574.9
4322608,VENANCIO AIRES,RS,95424321000472,1,204850.0
4322707,VERA CRUZ,RS,00478911000129,1,1955.0
4322707,VERA CRUZ,RS,00492308000100,2,36745.0
4322707,VERA CRUZ,RS,01131363000129,1,10539.0
4322707,VERA CRUZ,RS,01369373000105,1,4980.0
4322707,VERA CRUZ,RS,01744271000114,1,19527.0
4322707,VERA CRUZ,RS,01858750000161,4,839900.0
4322707,VERA CRUZ,RS,02459406000162,1,3050.85
4322707,VERA CRUZ,RS,02803015000113,1,32094.0
4322707,VERA CRUZ,RS,03036451000177,23,2031538.68
4322707,VERA CRUZ,RS,03158130000145,1,23118.0
4322707,VERA CRUZ,RS,05043720000158,3,7242.43
4322707,VERA CRUZ,RS,05190306000171,10,311293.13
4322707,VERA CRUZ,RS,05385686000108,2,868.31
4322707,VERA CRUZ,RS,05739290000103,2,2934.0
4322707,VERA CRUZ,RS,05903747000173,1,179500.0
4322707,VERA CRUZ,RS,06080194000169,3,1197.3
4322707,VERA CRUZ,RS,07166238000130,1,33300.0
4322707,VERA CRUZ,RS,07913580000157,1,4800.0
4322707,VERA CRUZ,RS,08334613000177,3,1700.25
4322707,VERA CRUZ,RS,08508219000108,3,3895.0
4322707,VERA CRUZ,RS,09016903000135,1,254500.0
4322707,VERA CRUZ,RS,09515089000101,1,11552.0
4322707,VERA CRUZ,RS,10250154000195,4,523.74
4322707,VERA CRUZ,RS,10298165000145,2,2183.0
4322707,VERA CRUZ,RS,10551789000122,1,1200.0
4322707,VERA CRUZ,RS,10604597000137,3,139431.66
4322707,VERA CRUZ,RS,10768884000182,2,178500.0
4322707,VERA CRUZ,RS,10839707000140,4,41295.0
4322707,VERA CRUZ,RS,11120103000101,1,444e3
4322707,VERA CRUZ,RS,11149423000194,1,41490.0
4322707,VERA CRUZ,RS,11262616000157,9,212023.51
4322707,VERA CRUZ,RS,11673622000105,12,127982.6
4322707,VERA CRUZ,RS,11680262000160,1,4124.0
4322707,VERA CRUZ,RS,13270641000108,1,1570.0
4322707,VERA CRUZ,RS,14645088000103,6,98282.25
4322707,VERA CRUZ,RS,15823601000171,2,12056.0
4322707,VERA CRUZ,RS,17465723000169,1,87270.0
4322707,VERA CRUZ,RS,59104422000150,1,48300.0
4322707,VERA CRUZ,RS,64165590000195,2,2201.03
4322707,VERA CRUZ,RS,90063470000197,24,1704366.81
4322707,VERA CRUZ,RS,90271925000160,1,5378.0
4322707,VERA CRUZ,RS,91158253000143,1,44980.0
4322707,VERA CRUZ,RS,92264472000170,1,13282.03
4322707,VERA CRUZ,RS,94616059000152,2,177e3
4322707,VERA CRUZ,RS,94906989000140,2,1891.27
4322707,VERA CRUZ,RS,95437281000150,1,70995.0
4322707,VERA CRUZ,RS,95438412000114,3,16600.0
4322806,VERANOPOLIS,RS,02730048000180,2,29e3
4322806,VERANOPOLIS,RS,02804729000146,15,429985.0
4322806,VERANOPOLIS,RS,04682292000140,1,89500.0
4322806,VERANOPOLIS,RS,04994417000178,12,226056.73
4322806,VERANOPOLIS,RS,05192470000118,19,456546.85
4322806,VERANOPOLIS,RS,05208143000107,29,1022791.4
4322806,VERANOPOLIS,RS,06887367000155,2,23152.68
4322806,VERANOPOLIS,RS,07001536000170,6,68949.98
4322806,VERANOPOLIS,RS,07431756000134,5,28224.0
4322806,VERANOPOLIS,RS,08255393000196,5,21965.0
4322806,VERANOPOLIS,RS,08377462000134,7,121130.59
4322806,VERANOPOLIS,RS,08603983000162,3,24927.489999999998
4322806,VERANOPOLIS,RS,08729155000175,7,128113.12000000001
4322806,VERANOPOLIS,RS,09511886000102,5,536512.06
4322806,VERANOPOLIS,RS,09518940000141,6,81352.8
4322806,VERANOPOLIS,RS,14290620000117,5,258568.2
4322806,VERANOPOLIS,RS,15697388000107,12,322671.53
4322806,VERANOPOLIS,RS,73918369000151,5,68882.14
4322806,VERANOPOLIS,RS,87547675000214,29,2755878.9899999998
4322806,VERANOPOLIS,RS,88611835000803,1,213e3
4322806,VERANOPOLIS,RS,94331477000101,4,75161.5
4322905,VIADUTOS,RS,00472805000138,12,634604.77
4322905,VIADUTOS,RS,01435215000106,1,26150.0
4322905,VIADUTOS,RS,01606913000119,1,46500.0
4322905,VIADUTOS,RS,03509150000202,1,77e3
4322905,VIADUTOS,RS,04793977000164,14,412171.35
4322905,VIADUTOS,RS,05928889000195,1,251e3
4322905,VIADUTOS,RS,06161649000170,1,45750.0
4322905,VIADUTOS,RS,10484017000115,1,5790.0
4322905,VIADUTOS,RS,10530281000148,4,119119.62999999999
4322905,VIADUTOS,RS,10534778000134,48,334733.09
4322905,VIADUTOS,RS,13745092000180,1,4720.0
4322905,VIADUTOS,RS,14168536000125,1,316e3
4322905,VIADUTOS,RS,20963380000177,2,29650.0
4322905,VIADUTOS,RS,85102549000140,2,47e3
4322905,VIADUTOS,RS,89086144000469,2,235e3
4322905,VIADUTOS,RS,90157108000185,1,61e3
4322905,VIADUTOS,RS,92814581000113,8,37409.89
4323101,VICENTE DUTRA,RS,01581295000108,2,95505.0
4323101,VICENTE DUTRA,RS,02520829000140,2,3768.34
4323101,VICENTE DUTRA,RS,03362758000168,1,1752.0
4323101,VICENTE DUTRA,RS,03652030000170,1,7200.4
4323101,VICENTE DUTRA,RS,04346420000185,11,217721.0
4323101,VICENTE DUTRA,RS,04633656000100,3,94997.38
4323101,VICENTE DUTRA,RS,05858770000193,1,37483.0
4323101,VICENTE DUTRA,RS,10261697000108,5,227855.2
4323101,VICENTE DUTRA,RS,10444218000199,1,17200.0
4323101,VICENTE DUTRA,RS,10633416000109,4,91362.99
4323101,VICENTE DUTRA,RS,10948401000121,6,153110.26
4323101,VICENTE DUTRA,RS,11194327000168,2,33296.4
4323101,VICENTE DUTRA,RS,11358329000145,1,43970.0
4323101,VICENTE DUTRA,RS,11663640000106,3,60026.45
4323101,VICENTE DUTRA,RS,14105174000123,9,106568.64
4323101,VICENTE DUTRA,RS,15263773000138,4,139793.59
4323101,VICENTE DUTRA,RS,44734671000151,1,554.4
4323101,VICENTE DUTRA,RS,67729178000149,1,10970.25
4323101,VICENTE DUTRA,RS,74127473000190,1,60589.3
4323101,VICENTE DUTRA,RS,78303252000187,1,76200.8
4323101,VICENTE DUTRA,RS,81887838000140,1,175.0
4323101,VICENTE DUTRA,RS,88446760000178,3,212800.0
4323101,VICENTE DUTRA,RS,88528534000136,1,84e3
4323101,VICENTE DUTRA,RS,90251109000194,2,4040.0
4323101,VICENTE DUTRA,RS,91468942000154,5,228724.0
4323101,VICENTE DUTRA,RS,92536010000164,1,8568.4
4323101,VICENTE DUTRA,RS,93697076000107,9,598056.53
4323101,VICENTE DUTRA,RS,94894169000186,1,860.0
4323309,VILA FLORES,RS,04693713000139,11,133645.0
4323309,VILA FLORES,RS,06044279000191,6,141513.79
4323309,VILA FLORES,RS,06253136000190,2,760.0
4323309,VILA FLORES,RS,06258003000106,1,2860.5
4323309,VILA FLORES,RS,06965082000195,1,32580.0
4323309,VILA FLORES,RS,07082166000143,1,7785.0
4323309,VILA FLORES,RS,07526788000113,9,136029.83
4323309,VILA FLORES,RS,10436556000189,2,71185.25
4323309,VILA FLORES,RS,11492058000116,1,2860.0
4323309,VILA FLORES,RS,14168536000125,1,219900.0
4323309,VILA FLORES,RS,16619634000167,1,99e3
4323309,VILA FLORES,RS,18618378000119,1,33950.01
4323309,VILA FLORES,RS,90055724000125,8,1010657.76
4323309,VILA FLORES,RS,91595678000110,1,194e3
4323309,VILA FLORES,RS,92482231000105,2,2680.0
4323309,VILA FLORES,RS,93782464000188,1,5100.0
4323309,VILA FLORES,RS,94167202000176,11,211211.58000000002
4323309,VILA FLORES,RS,97308829000198,11,224569.24
4323309,VILA FLORES,RS,98675978000158,2,145600.39
4323358,VILA LANGARO,RS,00472805000138,9,777102.52
4323358,VILA LANGARO,RS,01131363000129,2,109250.0
4323358,VILA LANGARO,RS,01435215000106,1,12420.0
4323358,VILA LANGARO,RS,02464226000179,2,53730.0
4323358,VILA LANGARO,RS,05755180000135,16,531713.39
4323358,VILA LANGARO,RS,05928889000195,2,235e3
4323358,VILA LANGARO,RS,07309729000193,1,229e3
4323358,VILA LANGARO,RS,10239379000140,6,298500.0
4323358,VILA LANGARO,RS,10688308000125,4,93760.0
4323358,VILA LANGARO,RS,10708621000188,2,279e3
4323358,VILA LANGARO,RS,20963380000177,1,23400.0
4323358,VILA LANGARO,RS,80548662000130,5,495604.89
4323358,VILA LANGARO,RS,91495457000170,1,28e3
4323408,VILA MARIA,RS,00220982000127,13,198942.02
4323408,VILA MARIA,RS,01245055000124,1,2370.0
4323408,VILA MARIA,RS,03509150000202,2,131500.0
4323408,VILA MARIA,RS,04014385000105,1,1069.0
4323408,VILA MARIA,RS,04435965000168,1,29e3
4323408,VILA MARIA,RS,05390905000139,19,1390900.96
4323408,VILA MARIA,RS,08217791000118,24,236323.28
4323408,VILA MARIA,RS,08531546000180,3,412e3
4323408,VILA MARIA,RS,10551789000122,3,19190.0
4323408,VILA MARIA,RS,11472711000185,4,52500.0
4323408,VILA MARIA,RS,17844369000183,12,309612.48
4323408,VILA MARIA,RS,79879318000144,1,359e3
4323408,VILA MARIA,RS,88632369000168,1,31900.0
4323408,VILA MARIA,RS,88910252000522,1,114e3
4323408,VILA MARIA,RS,92747492000100,1,267e3
4323408,VILA MARIA,RS,94854981000188,1,6370.0
4323507,VISTA ALEGRE,RS,01581295000108,3,105660.0
4323507,VISTA ALEGRE,RS,01606913000119,2,38800.0
4323507,VISTA ALEGRE,RS,02730048000180,2,14400.0
4323507,VISTA ALEGRE,RS,04346420000185,26,754010.24
4323507,VISTA ALEGRE,RS,05797417000140,2,46736.0
4323507,VISTA ALEGRE,RS,05852250000173,2,22400.0
4323507,VISTA ALEGRE,RS,08531546000180,1,350900.0
4323507,VISTA ALEGRE,RS,09042444000164,12,763520.95
4323507,VISTA ALEGRE,RS,09266005000135,14,437592.16
4323507,VISTA ALEGRE,RS,10213520000136,1,24974.0
4323507,VISTA ALEGRE,RS,10261697000108,6,147704.38
4323507,VISTA ALEGRE,RS,10571788000140,2,63504.0
4323507,VISTA ALEGRE,RS,10611293000105,1,28500.0
4323507,VISTA ALEGRE,RS,11663640000106,18,266169.59
4323507,VISTA ALEGRE,RS,11986490000163,2,96200.0
4323507,VISTA ALEGRE,RS,15263773000138,6,172188.22
4323507,VISTA ALEGRE,RS,18900525000149,4,118225.19
4323507,VISTA ALEGRE,RS,74127473000190,2,65260.0
4323507,VISTA ALEGRE,RS,78303252000187,2,42900.0
4323507,VISTA ALEGRE,RS,87488847000730,2,339600.0
4323507,VISTA ALEGRE,RS,88446760000330,1,199e3
4323507,VISTA ALEGRE,RS,89086144000469,1,23e4
4323507,VISTA ALEGRE,RS,89989180000190,2,44496.0
4323507,VISTA ALEGRE,RS,93697076000107,9,514015.0
4323606,VISTA ALEGRE DO PRATA,RS,01169906000105,16,939765.81
4323606,VISTA ALEGRE DO PRATA,RS,01435215000106,1,39e3
4323606,VISTA ALEGRE DO PRATA,RS,05903747000173,1,25e4
4323606,VISTA ALEGRE DO PRATA,RS,06044279000191,5,119463.86
4323606,VISTA ALEGRE DO PRATA,RS,06372083000126,17,274588.97
4323606,VISTA ALEGRE DO PRATA,RS,06887367000155,20,378901.12
4323606,VISTA ALEGRE DO PRATA,RS,07309729000193,1,318e3
4323606,VISTA ALEGRE DO PRATA,RS,12795441000106,5,104014.65
4323606,VISTA ALEGRE DO PRATA,RS,14281986000120,2,18950.0
4323606,VISTA ALEGRE DO PRATA,RS,14608468000178,2,72600.0
4323606,VISTA ALEGRE DO PRATA,RS,20963380000177,1,37398.0
4323606,VISTA ALEGRE DO PRATA,RS,91059105000171,2,256850.0
4323606,VISTA ALEGRE DO PRATA,RS,91595678000110,2,33e4
4323606,VISTA ALEGRE DO PRATA,RS,98670235000195,2,13e4
4323705,VISTA GAUCHA,RS,00492308000100,1,24900.0
4323705,VISTA GAUCHA,RS,01435215000106,1,55e3
4323705,VISTA GAUCHA,RS,02464226000179,1,18600.0
4323705,VISTA GAUCHA,RS,03038312000344,3,105740.0
4323705,VISTA GAUCHA,RS,04346420000185,31,864332.05
4323705,VISTA GAUCHA,RS,05101181000166,24,250215.03
4323705,VISTA GAUCHA,RS,05797417000140,2,87e3
4323705,VISTA GAUCHA,RS,05852250000173,2,40485.0
4323705,VISTA GAUCHA,RS,05928889000276,3,712e3
4323705,VISTA GAUCHA,RS,06137445000102,2,27277.61
4323705,VISTA GAUCHA,RS,08531546000180,1,345e3
4323705,VISTA GAUCHA,RS,08930940000191,4,124911.19
4323705,VISTA GAUCHA,RS,09400257000105,1,48900.0
4323705,VISTA GAUCHA,RS,09515089000101,1,14299.0
4323705,VISTA GAUCHA,RS,10688308000125,1,13500.0
4323705,VISTA GAUCHA,RS,11663640000106,34,893682.0
4323705,VISTA GAUCHA,RS,14281986000120,1,147250.0
4323705,VISTA GAUCHA,RS,15823601000171,1,84998.0
4323705,VISTA GAUCHA,RS,17189700000179,2,53214.0
4323705,VISTA GAUCHA,RS,19138457000195,1,14900.0
4323705,VISTA GAUCHA,RS,20963380000177,2,9500.0
4323705,VISTA GAUCHA,RS,21344856000154,3,43179.0
4323705,VISTA GAUCHA,RS,88244207000152,1,30500.0
4323705,VISTA GAUCHA,RS,88590096000136,8,340400.0
4323705,VISTA GAUCHA,RS,90271925000160,2,14735.0
4323705,VISTA GAUCHA,RS,91771071000143,16,204693.6
4323705,VISTA GAUCHA,RS,93697076000107,8,273768.54
4323705,VISTA GAUCHA,RS,96216841000371,1,3400.0
4323754,VITORIA DAS MISSOES,RS,04437954000117,7,315428.52
4323754,VITORIA DAS MISSOES,RS,04554517000183,3,134581.73
4323754,VITORIA DAS MISSOES,RS,04741896000110,1,3870.0
4323754,VITORIA DAS MISSOES,RS,05755180000135,5,126058.55
4323754,VITORIA DAS MISSOES,RS,06224121000870,2,535e3
4323754,VITORIA DAS MISSOES,RS,07324554000193,2,9880.0
4323754,VITORIA DAS MISSOES,RS,07874309000150,8,97612.26999999999
4323754,VITORIA DAS MISSOES,RS,09110125000149,6,22545.0
4323754,VITORIA DAS MISSOES,RS,09241227000101,1,6510.0
4323754,VITORIA DAS MISSOES,RS,14730976000124,3,210635.40999999997
4323754,VITORIA DAS MISSOES,RS,90089566000124,43,99750.0
4323754,VITORIA DAS MISSOES,RS,90271925000160,1,15500.0
4323754,VITORIA DAS MISSOES,RS,90355561000104,2,33570.0
4323754,VITORIA DAS MISSOES,RS,91407130000107,1,5650.0
4323754,VITORIA DAS MISSOES,RS,94234275000133,1,224312.0
4323754,VITORIA DAS MISSOES,RS,95424321000472,1,238e3
4323770,WESTFALIA,RS,00061493000170,21,2438257.73
4323770,WESTFALIA,RS,01858750000161,1,279500.0
4323770,WESTFALIA,RS,02997358000166,7,238269.07
4323770,WESTFALIA,RS,03389743000193,9,286884.47
4323770,WESTFALIA,RS,06224121000101,1,215800.0
4323770,WESTFALIA,RS,14168536000125,1,375e3
4323770,WESTFALIA,RS,20919439000120,10,122123.27
4323770,WESTFALIA,RS,89086144000116,1,226e3
4323770,WESTFALIA,RS,89713903000123,6,579602.79
4323770,WESTFALIA,RS,90055724000125,4,575938.62
4323770,WESTFALIA,RS,90063470000197,23,1235517.43
4323770,WESTFALIA,RS,91157859000164,3,608500.0
4323770,WESTFALIA,RS,92698570000115,6,424519.39
4323770,WESTFALIA,RS,94234275000133,3,493800.0
4323770,WESTFALIA,RS,95437281000312,2,103700.0
5000252,ALCINOPOLIS,MS,00671994000178,1,151967.03
5000252,ALCINOPOLIS,MS,01108185000115,11,1053993.02
5000252,ALCINOPOLIS,MS,02904092000160,4,605512.61
5000252,ALCINOPOLIS,MS,03809660000106,1,19554.4
5000252,ALCINOPOLIS,MS,04159159000104,7,103846.15
5000252,ALCINOPOLIS,MS,05704982000116,5,203929.75
5000252,ALCINOPOLIS,MS,08331207000150,5,465928.74
5000252,ALCINOPOLIS,MS,08929125000102,4,25342.86
5000252,ALCINOPOLIS,MS,09137236000149,2,49e4
5000252,ALCINOPOLIS,MS,10490160000110,3,223481.25
5000252,ALCINOPOLIS,MS,10632996000101,1,10080.03
5000252,ALCINOPOLIS,MS,16481854000177,3,86593.31
5000252,ALCINOPOLIS,MS,33775560000177,1,114766.67
5000252,ALCINOPOLIS,MS,34151100000130,1,31e4
5000252,ALCINOPOLIS,MS,77117992000166,1,51280.0
5000609,AMAMBAI,MS,01532060000118,3,235171.25
5000609,AMAMBAI,MS,01600567000161,9,1352140.29
5000609,AMAMBAI,MS,04410878000156,3,226650.0
5000609,AMAMBAI,MS,04439711000118,25,1539422.42
5000609,AMAMBAI,MS,07725339000102,4,449997.51
5000609,AMAMBAI,MS,08644960000104,2,538577.88
5000609,AMAMBAI,MS,09107130000100,1,107600.0
5000609,AMAMBAI,MS,09137236000149,1,229e3
5000609,AMAMBAI,MS,10530990000123,29,4834306.91
5000609,AMAMBAI,MS,12840210000177,13,309089.94
5000609,AMAMBAI,MS,14992612000112,33,2404993.81
5000609,AMAMBAI,MS,17512927000103,27,758204.24
5000609,AMAMBAI,MS,18272465000167,3,52150.0
5000609,AMAMBAI,MS,77310589000744,1,96500.0
5000708,ANASTACIO,MS,00471985000133,5,36330.8
5000708,ANASTACIO,MS,00777086000163,4,290492.05
5000708,ANASTACIO,MS,02072170000107,5,11879.07
5000708,ANASTACIO,MS,02524945000138,3,190260.02
5000708,ANASTACIO,MS,02667683000160,4,437600.0
5000708,ANASTACIO,MS,03057072000163,1,22600.0
5000708,ANASTACIO,MS,03688640000124,9,975582.95
5000708,ANASTACIO,MS,04349790000176,6,375264.2
5000708,ANASTACIO,MS,04678288000109,6,866631.3099999999
5000708,ANASTACIO,MS,05613528000150,8,5875.0
5000708,ANASTACIO,MS,05697408000188,6,114387.0
5000708,ANASTACIO,MS,07521499000121,15,901193.75
5000708,ANASTACIO,MS,08388318000101,5,378608.72000000003
5000708,ANASTACIO,MS,10961396000197,3,104e3
5000708,ANASTACIO,MS,14755914000177,7,160871.4
5000708,ANASTACIO,MS,15506165000107,5,745210.49
5000708,ANASTACIO,MS,15925449000723,7,128e3
5000708,ANASTACIO,MS,16043945000120,1,4038.24
5000708,ANASTACIO,MS,24598476000134,4,23807.37
5000708,ANASTACIO,MS,24649634000138,4,33320.78
5000708,ANASTACIO,MS,26854026000190,5,220315.32
5000708,ANASTACIO,MS,26859215000156,5,34280.22
5000708,ANASTACIO,MS,33181900000131,13,103314.2
5000708,ANASTACIO,MS,36809838000178,1,110723.61
5000906,ANTONIO JOAO,MS,04349790000176,27,975522.1
5000906,ANTONIO JOAO,MS,04410878000156,2,66178.0
5000906,ANTONIO JOAO,MS,04607970000100,2,238380.03999999998
5000906,ANTONIO JOAO,MS,05269841000112,18,1100053.58
5000906,ANTONIO JOAO,MS,08440584000128,3,626700.0
5000906,ANTONIO JOAO,MS,08668326000101,1,20361.0
5000906,ANTONIO JOAO,MS,08801186000190,4,310587.76
5000906,ANTONIO JOAO,MS,09137236000149,5,862e3
5000906,ANTONIO JOAO,MS,12058497000188,8,417457.74
5000906,ANTONIO JOAO,MS,13235563000100,7,158618.81
5000906,ANTONIO JOAO,MS,77310589000744,1,135e3
5001102,AQUIDAUANA,MS,02667683000160,3,170300.0
5001102,AQUIDAUANA,MS,03560676000128,8,681516.31
5001102,AQUIDAUANA,MS,03727516000120,1,298500.0
5001102,AQUIDAUANA,MS,04075690000107,2,29e4
5001102,AQUIDAUANA,MS,04182102000126,3,1293370.5999999999
5001102,AQUIDAUANA,MS,04731020000193,3,640449.39
5001102,AQUIDAUANA,MS,07481025000101,1,132464.7
5001102,AQUIDAUANA,MS,07521499000121,5,525476.87
5001102,AQUIDAUANA,MS,12334240000101,1,8320.0
5001102,AQUIDAUANA,MS,15526411000192,2,335547.26
5001102,AQUIDAUANA,MS,55334098000105,1,244900.0
5001243,ARAL MOREIRA,MS,04349790000176,4,98711.62999999999
5001243,ARAL MOREIRA,MS,04410878000156,2,177e3
5001243,ARAL MOREIRA,MS,05269841000112,23,2667588.32
5001243,ARAL MOREIRA,MS,08440584000128,1,178500.0
5001243,ARAL MOREIRA,MS,08644960000104,33,2902613.4
5001243,ARAL MOREIRA,MS,10530990000123,7,840662.1699999999
5001243,ARAL MOREIRA,MS,17512927000103,11,335657.61
5001243,ARAL MOREIRA,MS,19585092000147,5,370044.88
5001904,BATAGUASSU,MS,00589733000103,1,893.8
5001904,BATAGUASSU,MS,01592442000137,6,9287.7
5001904,BATAGUASSU,MS,02209084000101,1,98200.0
5001904,BATAGUASSU,MS,02665106000130,6,430668.10000000003
5001904,BATAGUASSU,MS,02692741000106,7,605842.3
5001904,BATAGUASSU,MS,02724775000305,1,101e3
5001904,BATAGUASSU,MS,03040646000190,4,716425.44
5001904,BATAGUASSU,MS,03575388000147,8,1183.02
5001904,BATAGUASSU,MS,03818852000189,11,564881.28
5001904,BATAGUASSU,MS,03878464000193,18,7968.0
5001904,BATAGUASSU,MS,04526645000113,5,176060.5
5001904,BATAGUASSU,MS,05555355000160,2,2769.42
5001904,BATAGUASSU,MS,05880618000298,3,476.0
5001904,BATAGUASSU,MS,07401893000126,4,207111.56
5001904,BATAGUASSU,MS,07783702000138,5,311104.25
5001904,BATAGUASSU,MS,08858016000141,6,11083.439999999999
5001904,BATAGUASSU,MS,09331319000174,2,40008.93
5001904,BATAGUASSU,MS,10293458000130,4,211616.86
5001904,BATAGUASSU,MS,10807065000105,6,764354.0700000001
5001904,BATAGUASSU,MS,13143909000140,4,134866.89
5001904,BATAGUASSU,MS,13604265000140,1,300.0
5001904,BATAGUASSU,MS,13875435000121,1,480.0
5001904,BATAGUASSU,MS,14173593000100,5,457505.69
5001904,BATAGUASSU,MS,14534719000117,2,18735.0
5001904,BATAGUASSU,MS,17976571000169,1,64500.0
5001904,BATAGUASSU,MS,20138254000188,2,148999.34
5001904,BATAGUASSU,MS,23273760000178,2,8734.0
5001904,BATAGUASSU,MS,23687508000105,8,31074.77
5001904,BATAGUASSU,MS,34151100001536,1,313e3
5001904,BATAGUASSU,MS,36810042000135,5,686245.82
5001904,BATAGUASSU,MS,52226396000193,1,800.0
5001904,BATAGUASSU,MS,54516133000659,1,73.86
5001904,BATAGUASSU,MS,77941490024763,1,3537.0
5002001,BATAYPORA,MS,00920561000109,4,88340.54
5002001,BATAYPORA,MS,01764084000100,1,765.0
5002001,BATAYPORA,MS,03818852000189,19,1257193.16
5002001,BATAYPORA,MS,04075690000107,1,98300.0
5002001,BATAYPORA,MS,04915134000193,3,113082.2
5002001,BATAYPORA,MS,07512921000182,10,724469.4
5002001,BATAYPORA,MS,08440584000128,1,235e3
5002001,BATAYPORA,MS,09480838000285,1,38900.0
5002001,BATAYPORA,MS,10867559000177,1,25e4
5002001,BATAYPORA,MS,11008929000183,1,64800.0
5002001,BATAYPORA,MS,11964691000160,2,5610.0
5002001,BATAYPORA,MS,12971911000145,6,130069.77
5002001,BATAYPORA,MS,15925449000138,1,15200.0
5002001,BATAYPORA,MS,36776136000135,1,29200.0
5002001,BATAYPORA,MS,37556420000169,2,135780.28
5002001,BATAYPORA,MS,47390307001939,3,160740.0
5002159,BODOQUENA,MS,02524945000138,5,430271.22000000003
5002159,BODOQUENA,MS,04075690000107,2,457460.0
5002159,BODOQUENA,MS,05556275000120,9,1110785.62
5002159,BODOQUENA,MS,05776532000139,3,55373.78
5002159,BODOQUENA,MS,05864917000158,6,826798.7000000001
5002159,BODOQUENA,MS,05919414000132,2,190622.61
5002159,BODOQUENA,MS,09016903000135,1,297e3
5002159,BODOQUENA,MS,13311779000108,12,909496.35
5002159,BODOQUENA,MS,15463342000115,12,844278.73
5002159,BODOQUENA,MS,15570971000144,3,178106.99
5002159,BODOQUENA,MS,19122929000111,5,340659.39
5002159,BODOQUENA,MS,26855791000125,3,223189.34
5002209,BONITO,MS,01108185000115,9,1050895.06
5002209,BONITO,MS,02033066000103,8,108331.51
5002209,BONITO,MS,03984644000150,15,504979.13
5002209,BONITO,MS,04075690000107,1,245e3
5002209,BONITO,MS,04516268000131,4,275032.65
5002209,BONITO,MS,04771586000149,10,921970.28
5002209,BONITO,MS,05776532000139,7,136755.32
5002209,BONITO,MS,05950849000140,2,169e3
5002209,BONITO,MS,05963737000123,2,41699.0
5002209,BONITO,MS,07505151000140,20,1653909.0
5002209,BONITO,MS,07695627000153,1,11738.0
5002209,BONITO,MS,07867602000190,1,44308.0
5002209,BONITO,MS,14380138000178,1,62977.0
5002209,BONITO,MS,15168857000192,10,841304.27
